boundary_prob,change_prob,env,model,seed,step16_entity,step16_entity_tf,step16_latent,step16_spatial,step1_entity,step1_latent,step1_spatial,step4_entity,step4_entity_tf,step4_latent,step4_spatial,step8_entity,step8_entity_tf,step8_latent,step8_spatial,traj
2.4921388330767513e-07,1.1938772104258533e-07,world_a,phase1,1,0.09734015166759491,0.09086114913225174,0.08454688638448715,0.08313560485839844,0.07636405527591705,0.00039340066723525524,0.05032256245613098,0.07648471742868423,0.07656246423721313,0.006119546480476856,0.05230026692152023,0.08636949211359024,0.08505162596702576,0.022771991789340973,0.05933765694499016,1
3.403102368793043e-07,1.654550771945651e-07,world_a,phase1,1,0.09610914438962936,0.09089034050703049,0.08862997591495514,0.12112012505531311,0.08514388650655746,0.00038628873880952597,0.050788428634405136,0.09052111953496933,0.090214803814888,0.006574826315045357,0.05385095626115799,0.09181203693151474,0.09051423519849777,0.024160126224160194,0.06807810068130493,2
3.357429818606761e-07,1.6296733917897654e-07,world_b,phase1,1,0.1030762568116188,0.09650489687919617,0.087890625,0.11344599723815918,0.09979068487882614,0.0003910377563443035,0.052630770951509476,0.09624642878770828,0.09592968225479126,0.006333891302347183,0.05216929689049721,0.09796544909477234,0.09603452682495117,0.023733530193567276,0.06492887437343597,0
2.757309971457289e-07,1.326243790344961e-07,world_b,phase1,1,0.0896478071808815,0.08543044328689575,0.08936457335948944,0.10791565477848053,0.07833564281463623,0.0005412083119153976,0.04931480810046196,0.07847237586975098,0.07849844545125961,0.006590306293219328,0.04978146404027939,0.07912943512201309,0.07884401828050613,0.024370739236474037,0.06563329696655273,1
2.9392273859230045e-07,1.4195134667716047e-07,world_b,phase1,1,0.09194206446409225,0.08669795840978622,0.08775113523006439,0.12512853741645813,0.08337400108575821,0.0004670757334679365,0.06518788635730743,0.08687589317560196,0.08709568530321121,0.006494931410998106,0.07047872245311737,0.09078133851289749,0.08972237259149551,0.0235526654869318,0.08154137432575226,2
2.2400090529117733e-06,1.1385740208424977e-06,world_a,phase1,2,0.08295011520385742,0.077361561357975,0.13886696100234985,0.08339914679527283,0.07733184099197388,0.000700554926879704,0.047188762575387955,0.07835428416728973,0.07721041887998581,0.00896572694182396,0.05400568246841431,0.07961419969797134,0.07720360159873962,0.03393060714006424,0.0601852610707283,0
9.65635172178736e-06,5.412361588241765e-06,world_a,phase1,2,0.09172903746366501,0.08783788979053497,0.15212281048297882,0.13125112652778625,0.090147465467453,0.000756980269216001,0.04749180004000664,0.08894148468971252,0.08988332003355026,0.010186659172177315,0.059535786509513855,0.0875295102596283,0.08725739270448685,0.03689557686448097,0.08153721690177917,1
5.865073035238311e-06,3.1825352380110417e-06,world_a,phase1,2,0.09415500611066818,0.0889589786529541,0.15082789957523346,0.12178249657154083,0.07884835451841354,0.0007071733707562089,0.051636070013046265,0.0801771804690361,0.07847066968679428,0.010470448061823845,0.07134297490119934,0.08811330050230026,0.08759459853172302,0.037584029138088226,0.09189628064632416,2
1.276927378057735e-06,6.255746711758547e-07,world_b,phase1,2,0.09203237295150757,0.09038025885820389,0.1347627341747284,0.06992603093385696,0.08346065133810043,0.0008156396797858179,0.04744325578212738,0.08226588368415833,0.08209844678640366,0.008967151865363121,0.049167536199092865,0.08870212733745575,0.09031016379594803,0.03322679549455643,0.05261010676622391,0
6.23063840521354e-07,2.921588020399213e-07,world_b,phase1,2,0.09863497316837311,0.09373683482408524,0.13828785717487335,0.12306198477745056,0.0978420153260231,0.0007294720271602273,0.06337844580411911,0.09082789719104767,0.09054460376501083,0.009322832338511944,0.07741890847682953,0.09242969751358032,0.0914452001452446,0.03451371192932129,0.0917285829782486,1
4.4820531002187636e-06,2.387157110206317e-06,world_b,phase1,2,0.087911456823349,0.08291015028953552,0.14414167404174805,0.09615717828273773,0.08778690546751022,0.0005861116223968565,0.04518701881170273,0.0854106992483139,0.08510830253362656,0.00834608357399702,0.048099584877491,0.08844215422868729,0.08748678117990494,0.0346703939139843,0.06073276698589325,2
